Year,Year Code,ICD Sub-Chapter,ICD Sub-Chapter Code,HHS Region,HHS Region Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Gender,Gender Code,Deaths,Population,Crude Rate
2005.0,2005.0,Arthropathies,M00-M25,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,65-74 years,65-74,Female,F,15.0,292723.0,Unreliable
2005.0,2005.0,Arthropathies,M00-M25,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,65-74 years,65-74,Male,M,18.0,264644.0,Unreliable
2005.0,2005.0,Arthropathies,M00-M25,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,75-84 years,75-84,Female,F,49.0,214020.0,22.9
2005.0,2005.0,Arthropathies,M00-M25,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,75-84 years,75-84,Male,M,18.0,158168.0,Unreliable
2005.0,2005.0,Arthropathies,M00-M25,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,85+ years,85+,Female,F,51.0,94398.0,54
2005.0,2005.0,Arthropathies,M00-M25,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,85+ years,85+,Male,M,17.0,45181.0,Unreliable
2005.0,2005.0,Systemic connective tissue disorders,M30-M35,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,45-54 years,45-54,Female,F,15.0,713514.0,Unreliable
2005.0,2005.0,Systemic connective tissue disorders,M30-M35,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,55-64 years,55-64,Female,F,14.0,485334.0,Unreliable
2005.0,2005.0,Systemic connective tissue disorders,M30-M35,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,65-74 years,65-74,Female,F,16.0,292723.0,Unreliable
2005.0,2005.0,Systemic connective tissue disorders,M30-M35,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,75-84 years,75-84,Female,F,28.0,214020.0,13.1
2005.0,2005.0,Systemic connective tissue disorders,M30-M35,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,85+ years,85+,Female,F,16.0,94398.0,Unreliable
2005.0,2005.0,Dorsopathies,M40-M54,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,75-84 years,75-84,Female,F,13.0,214020.0,Unreliable
2005.0,2005.0,Dorsopathies,M40-M54,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,85+ years,85+,Female,F,15.0,94398.0,Unreliable
2005.0,2005.0,Osteopathies and chondropathies,M80-M94,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,65-74 years,65-74,Female,F,11.0,292723.0,Unreliable
2005.0,2005.0,Osteopathies and chondropathies,M80-M94,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,75-84 years,75-84,Female,F,36.0,214020.0,16.8
2005.0,2005.0,Osteopathies and chondropathies,M80-M94,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,75-84 years,75-84,Male,M,17.0,158168.0,Unreliable
2005.0,2005.0,Osteopathies and chondropathies,M80-M94,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,85+ years,85+,Female,F,104.0,94398.0,110.2
2005.0,2005.0,Osteopathies and chondropathies,M80-M94,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,85+ years,85+,Male,M,33.0,45181.0,73
2005.0,2005.0,Renal tubulo-interstitial diseases,N10-N15,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,85+ years,85+,Female,F,19.0,94398.0,Unreliable
2005.0,2005.0,Renal failure,N17-N19,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,45-54 years,45-54,Female,F,14.0,713514.0,Unreliable
2005.0,2005.0,Renal failure,N17-N19,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,45-54 years,45-54,Male,M,19.0,714846.0,Unreliable
2005.0,2005.0,Renal failure,N17-N19,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,55-64 years,55-64,Female,F,34.0,485334.0,7
2005.0,2005.0,Renal failure,N17-N19,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,55-64 years,55-64,Male,M,25.0,481922.0,5.2
2005.0,2005.0,Renal failure,N17-N19,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,65-74 years,65-74,Female,F,69.0,292723.0,23.6
2005.0,2005.0,Renal failure,N17-N19,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,65-74 years,65-74,Male,M,71.0,264644.0,26.8
2005.0,2005.0,Renal failure,N17-N19,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,75-84 years,75-84,Female,F,145.0,214020.0,67.8
2005.0,2005.0,Renal failure,N17-N19,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,75-84 years,75-84,Male,M,157.0,158168.0,99.3
2005.0,2005.0,Renal failure,N17-N19,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,85+ years,85+,Female,F,210.0,94398.0,222.5
2005.0,2005.0,Renal failure,N17-N19,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,85+ years,85+,Male,M,156.0,45181.0,345.3
2005.0,2005.0,Other diseases of urinary system,N30-N39,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,65-74 years,65-74,Female,F,12.0,292723.0,Unreliable
2005.0,2005.0,Other diseases of urinary system,N30-N39,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,65-74 years,65-74,Male,M,20.0,264644.0,7.6
2005.0,2005.0,Other diseases of urinary system,N30-N39,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,75-84 years,75-84,Female,F,77.0,214020.0,36
2005.0,2005.0,Other diseases of urinary system,N30-N39,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,75-84 years,75-84,Male,M,47.0,158168.0,29.7
2005.0,2005.0,Other diseases of urinary system,N30-N39,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,85+ years,85+,Female,F,132.0,94398.0,139.8
2005.0,2005.0,Other diseases of urinary system,N30-N39,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,85+ years,85+,Male,M,68.0,45181.0,150.5
2005.0,2005.0,"Newborn affected by maternal factors and by complications of pregnancy, labour and delivery",P00-P04,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,< 1 year,1,Female,F,62.0,74389.0,83.3
2005.0,2005.0,"Newborn affected by maternal factors and by complications of pregnancy, labour and delivery",P00-P04,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,< 1 year,1,Male,M,65.0,78436.0,82.9
2005.0,2005.0,Disorders related to length of gestation and fetal growth,P05-P08,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,< 1 year,1,Female,F,68.0,74389.0,91.4
2005.0,2005.0,Disorders related to length of gestation and fetal growth,P05-P08,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,< 1 year,1,Male,M,77.0,78436.0,98.2
2005.0,2005.0,Respiratory and cardiovascular disorders specific to the perinatal period,P20-P29,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,< 1 year,1,Female,F,35.0,74389.0,47
2005.0,2005.0,Respiratory and cardiovascular disorders specific to the perinatal period,P20-P29,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,< 1 year,1,Male,M,54.0,78436.0,68.8
2005.0,2005.0,Infections specific to the perinatal period,P35-P39,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,< 1 year,1,Female,F,10.0,74389.0,Unreliable
2005.0,2005.0,Infections specific to the perinatal period,P35-P39,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,< 1 year,1,Male,M,13.0,78436.0,Unreliable
2005.0,2005.0,Haemorrhagic and haematological disorders of newborn,P50-P61,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,< 1 year,1,Female,F,12.0,74389.0,Unreliable
2005.0,2005.0,Haemorrhagic and haematological disorders of newborn,P50-P61,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,< 1 year,1,Male,M,19.0,78436.0,Unreliable
2005.0,2005.0,Digestive system disorders of newborn,P76-P78,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,< 1 year,1,Male,M,12.0,78436.0,Unreliable
2005.0,2005.0,Congenital malformations of the nervous system,Q00-Q07,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,< 1 year,1,Male,M,23.0,78436.0,29.3
2005.0,2005.0,Congenital malformations of the circulatory system,Q20-Q28,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,< 1 year,1,Female,F,24.0,74389.0,32.3
2005.0,2005.0,Congenital malformations of the circulatory system,Q20-Q28,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,< 1 year,1,Male,M,42.0,78436.0,53.5
2005.0,2005.0,Congenital malformations of the respiratory system,Q30-Q34,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,< 1 year,1,Female,F,10.0,74389.0,Unreliable
2005.0,2005.0,Congenital malformations of the respiratory system,Q30-Q34,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,< 1 year,1,Male,M,12.0,78436.0,Unreliable
2005.0,2005.0,Congenital malformations and deformations of the musculoskeletal system,Q65-Q79,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,< 1 year,1,Female,F,11.0,74389.0,Unreliable
2005.0,2005.0,Congenital malformations and deformations of the musculoskeletal system,Q65-Q79,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,< 1 year,1,Male,M,12.0,78436.0,Unreliable
2005.0,2005.0,Other congenital malformations,Q80-Q89,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,< 1 year,1,Female,F,10.0,74389.0,Unreliable
2005.0,2005.0,Other congenital malformations,Q80-Q89,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,< 1 year,1,Male,M,15.0,78436.0,Unreliable
2005.0,2005.0,"Chromosomal abnormalities, not elsewhere classified",Q90-Q99,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,< 1 year,1,Female,F,21.0,74389.0,28.2
2005.0,2005.0,"Chromosomal abnormalities, not elsewhere classified",Q90-Q99,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,< 1 year,1,Male,M,20.0,78436.0,25.5
2005.0,2005.0,Symptoms and signs involving the circulatory and respiratory systems,R00-R09,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,75-84 years,75-84,Female,F,12.0,214020.0,Unreliable
2005.0,2005.0,Symptoms and signs involving the circulatory and respiratory systems,R00-R09,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,85+ years,85+,Female,F,15.0,94398.0,Unreliable
2005.0,2005.0,Symptoms and signs involving the circulatory and respiratory systems,R00-R09,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,85+ years,85+,Male,M,10.0,45181.0,Unreliable
2005.0,2005.0,General symptoms and signs,R50-R68,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,75-84 years,75-84,Female,F,113.0,214020.0,52.8
2005.0,2005.0,General symptoms and signs,R50-R68,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,75-84 years,75-84,Male,M,35.0,158168.0,22.1
2005.0,2005.0,General symptoms and signs,R50-R68,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,85+ years,85+,Female,F,396.0,94398.0,419.5
2005.0,2005.0,General symptoms and signs,R50-R68,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,85+ years,85+,Male,M,127.0,45181.0,281.1
2005.0,2005.0,Ill-defined and unknown causes of mortality,R95-R99,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,< 1 year,1,Female,F,40.0,74389.0,53.8
2005.0,2005.0,Ill-defined and unknown causes of mortality,R95-R99,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,< 1 year,1,Male,M,74.0,78436.0,94.3
2005.0,2005.0,Ill-defined and unknown causes of mortality,R95-R99,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,35-44 years,35-44,Male,M,14.0,697525.0,Unreliable
2005.0,2005.0,Ill-defined and unknown causes of mortality,R95-R99,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,45-54 years,45-54,Female,F,20.0,713514.0,2.8
2005.0,2005.0,Ill-defined and unknown causes of mortality,R95-R99,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,45-54 years,45-54,Male,M,30.0,714846.0,4.2
2005.0,2005.0,Ill-defined and unknown causes of mortality,R95-R99,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,55-64 years,55-64,Female,F,13.0,485334.0,Unreliable
2005.0,2005.0,Ill-defined and unknown causes of mortality,R95-R99,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,55-64 years,55-64,Male,M,17.0,481922.0,Unreliable
2005.0,2005.0,Ill-defined and unknown causes of mortality,R95-R99,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,65-74 years,65-74,Female,F,15.0,292723.0,Unreliable
2005.0,2005.0,Ill-defined and unknown causes of mortality,R95-R99,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,65-74 years,65-74,Male,M,35.0,264644.0,13.2
2005.0,2005.0,Ill-defined and unknown causes of mortality,R95-R99,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,75-84 years,75-84,Female,F,50.0,214020.0,23.4
2005.0,2005.0,Ill-defined and unknown causes of mortality,R95-R99,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,75-84 years,75-84,Male,M,53.0,158168.0,33.5
2005.0,2005.0,Ill-defined and unknown causes of mortality,R95-R99,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,85+ years,85+,Female,F,72.0,94398.0,76.3
2005.0,2005.0,Ill-defined and unknown causes of mortality,R95-R99,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,85+ years,85+,Male,M,43.0,45181.0,95.2
2005.0,2005.0,Transport accidents,V01-V99,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,1-4 years,4-Jan,Female,F,12.0,291904.0,Unreliable
2005.0,2005.0,Transport accidents,V01-V99,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,1-4 years,4-Jan,Male,M,17.0,304331.0,Unreliable
2005.0,2005.0,Transport accidents,V01-V99,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,5-14 years,14-May,Female,F,24.0,689036.0,3.5
2005.0,2005.0,Transport accidents,V01-V99,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,5-14 years,14-May,Male,M,47.0,726757.0,6.5
2005.0,2005.0,Transport accidents,V01-V99,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,15-24 years,15-24,Female,F,129.0,760029.0,17
2005.0,2005.0,Transport accidents,V01-V99,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,15-24 years,15-24,Male,M,294.0,814345.0,36.1
2005.0,2005.0,Transport accidents,V01-V99,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,25-34 years,25-34,Female,F,70.0,669242.0,10.5
2005.0,2005.0,Transport accidents,V01-V99,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,25-34 years,25-34,Male,M,214.0,712244.0,30
2005.0,2005.0,Transport accidents,V01-V99,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,35-44 years,35-44,Female,F,67.0,682460.0,9.8
2005.0,2005.0,Transport accidents,V01-V99,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,35-44 years,35-44,Male,M,196.0,697525.0,28.1
2005.0,2005.0,Transport accidents,V01-V99,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,45-54 years,45-54,Female,F,69.0,713514.0,9.7
2005.0,2005.0,Transport accidents,V01-V99,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,45-54 years,45-54,Male,M,205.0,714846.0,28.7
2005.0,2005.0,Transport accidents,V01-V99,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,55-64 years,55-64,Female,F,50.0,485334.0,10.3
2005.0,2005.0,Transport accidents,V01-V99,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,55-64 years,55-64,Male,M,143.0,481922.0,29.7
2005.0,2005.0,Transport accidents,V01-V99,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,65-74 years,65-74,Female,F,33.0,292723.0,11.3
2005.0,2005.0,Transport accidents,V01-V99,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,65-74 years,65-74,Male,M,82.0,264644.0,31
2005.0,2005.0,Transport accidents,V01-V99,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,75-84 years,75-84,Female,F,40.0,214020.0,18.7
2005.0,2005.0,Transport accidents,V01-V99,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,75-84 years,75-84,Male,M,67.0,158168.0,42.4
2005.0,2005.0,Transport accidents,V01-V99,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,85+ years,85+,Female,F,17.0,94398.0,Unreliable
2005.0,2005.0,Transport accidents,V01-V99,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,85+ years,85+,Male,M,20.0,45181.0,44.3
2005.0,2005.0,Other external causes of accidental injury,W00-X59,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,< 1 year,1,Female,F,12.0,74389.0,Unreliable
2005.0,2005.0,Other external causes of accidental injury,W00-X59,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,< 1 year,1,Male,M,12.0,78436.0,Unreliable
2005.0,2005.0,Other external causes of accidental injury,W00-X59,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,1-4 years,4-Jan,Female,F,11.0,291904.0,Unreliable
2005.0,2005.0,Other external causes of accidental injury,W00-X59,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,1-4 years,4-Jan,Male,M,19.0,304331.0,Unreliable
2005.0,2005.0,Other external causes of accidental injury,W00-X59,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,5-14 years,14-May,Female,F,11.0,689036.0,Unreliable
2005.0,2005.0,Other external causes of accidental injury,W00-X59,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,5-14 years,14-May,Male,M,21.0,726757.0,2.9
2005.0,2005.0,Other external causes of accidental injury,W00-X59,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,15-24 years,15-24,Female,F,26.0,760029.0,3.4
2005.0,2005.0,Other external causes of accidental injury,W00-X59,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,15-24 years,15-24,Male,M,135.0,814345.0,16.6
2005.0,2005.0,Other external causes of accidental injury,W00-X59,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,25-34 years,25-34,Female,F,43.0,669242.0,6.4
2005.0,2005.0,Other external causes of accidental injury,W00-X59,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,25-34 years,25-34,Male,M,160.0,712244.0,22.5
2005.0,2005.0,Other external causes of accidental injury,W00-X59,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,35-44 years,35-44,Female,F,73.0,682460.0,10.7
2005.0,2005.0,Other external causes of accidental injury,W00-X59,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,35-44 years,35-44,Male,M,181.0,697525.0,25.9
2005.0,2005.0,Other external causes of accidental injury,W00-X59,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,45-54 years,45-54,Female,F,101.0,713514.0,14.2
2005.0,2005.0,Other external causes of accidental injury,W00-X59,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,45-54 years,45-54,Male,M,250.0,714846.0,35
2005.0,2005.0,Other external causes of accidental injury,W00-X59,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,55-64 years,55-64,Female,F,66.0,485334.0,13.6
2005.0,2005.0,Other external causes of accidental injury,W00-X59,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,55-64 years,55-64,Male,M,120.0,481922.0,24.9
2005.0,2005.0,Other external causes of accidental injury,W00-X59,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,65-74 years,65-74,Female,F,66.0,292723.0,22.5
2005.0,2005.0,Other external causes of accidental injury,W00-X59,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,65-74 years,65-74,Male,M,114.0,264644.0,43.1
2005.0,2005.0,Other external causes of accidental injury,W00-X59,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,75-84 years,75-84,Female,F,179.0,214020.0,83.6
2005.0,2005.0,Other external causes of accidental injury,W00-X59,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,75-84 years,75-84,Male,M,206.0,158168.0,130.2
2005.0,2005.0,Other external causes of accidental injury,W00-X59,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,85+ years,85+,Female,F,332.0,94398.0,351.7
2005.0,2005.0,Other external causes of accidental injury,W00-X59,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,85+ years,85+,Male,M,201.0,45181.0,444.9
2005.0,2005.0,Intentional self-harm,X60-X84,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,5-14 years,14-May,Male,M,18.0,726757.0,Unreliable
2005.0,2005.0,Intentional self-harm,X60-X84,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,15-24 years,15-24,Female,F,56.0,760029.0,7.4
2005.0,2005.0,Intentional self-harm,X60-X84,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,15-24 years,15-24,Male,M,241.0,814345.0,29.6
2005.0,2005.0,Intentional self-harm,X60-X84,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,25-34 years,25-34,Female,F,39.0,669242.0,5.8
2005.0,2005.0,Intentional self-harm,X60-X84,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,25-34 years,25-34,Male,M,231.0,712244.0,32.4
2005.0,2005.0,Intentional self-harm,X60-X84,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,35-44 years,35-44,Female,F,68.0,682460.0,10
2005.0,2005.0,Intentional self-harm,X60-X84,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,35-44 years,35-44,Male,M,254.0,697525.0,36.4
2005.0,2005.0,Intentional self-harm,X60-X84,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,45-54 years,45-54,Female,F,71.0,713514.0,10
2005.0,2005.0,Intentional self-harm,X60-X84,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,45-54 years,45-54,Male,M,246.0,714846.0,34.4
2005.0,2005.0,Intentional self-harm,X60-X84,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,55-64 years,55-64,Female,F,46.0,485334.0,9.5
2005.0,2005.0,Intentional self-harm,X60-X84,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,55-64 years,55-64,Male,M,154.0,481922.0,32
2005.0,2005.0,Intentional self-harm,X60-X84,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,65-74 years,65-74,Female,F,11.0,292723.0,Unreliable
2005.0,2005.0,Intentional self-harm,X60-X84,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,65-74 years,65-74,Male,M,86.0,264644.0,32.5
2005.0,2005.0,Intentional self-harm,X60-X84,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,75-84 years,75-84,Female,F,11.0,214020.0,Unreliable
2005.0,2005.0,Intentional self-harm,X60-X84,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,75-84 years,75-84,Male,M,72.0,158168.0,45.5
2005.0,2005.0,Intentional self-harm,X60-X84,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,85+ years,85+,Male,M,40.0,45181.0,88.5
2005.0,2005.0,Assault,X85-Y09,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,15-24 years,15-24,Female,F,16.0,760029.0,Unreliable
2005.0,2005.0,Assault,X85-Y09,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,15-24 years,15-24,Male,M,69.0,814345.0,8.5
2005.0,2005.0,Assault,X85-Y09,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,25-34 years,25-34,Female,F,19.0,669242.0,Unreliable
2005.0,2005.0,Assault,X85-Y09,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,25-34 years,25-34,Male,M,52.0,712244.0,7.3
2005.0,2005.0,Assault,X85-Y09,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,35-44 years,35-44,Female,F,20.0,682460.0,2.9
2005.0,2005.0,Assault,X85-Y09,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,35-44 years,35-44,Male,M,41.0,697525.0,5.9
2005.0,2005.0,Assault,X85-Y09,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,45-54 years,45-54,Male,M,25.0,714846.0,3.5
2005.0,2005.0,Assault,X85-Y09,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,55-64 years,55-64,Male,M,13.0,481922.0,Unreliable
2005.0,2005.0,Event of undetermined intent,Y10-Y34,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,15-24 years,15-24,Female,F,10.0,760029.0,Unreliable
2005.0,2005.0,Event of undetermined intent,Y10-Y34,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,15-24 years,15-24,Male,M,49.0,814345.0,6
2005.0,2005.0,Event of undetermined intent,Y10-Y34,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,25-34 years,25-34,Female,F,35.0,669242.0,5.2
2005.0,2005.0,Event of undetermined intent,Y10-Y34,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,25-34 years,25-34,Male,M,59.0,712244.0,8.3
2005.0,2005.0,Event of undetermined intent,Y10-Y34,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,35-44 years,35-44,Female,F,58.0,682460.0,8.5
2005.0,2005.0,Event of undetermined intent,Y10-Y34,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,35-44 years,35-44,Male,M,60.0,697525.0,8.6
2005.0,2005.0,Event of undetermined intent,Y10-Y34,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,45-54 years,45-54,Female,F,65.0,713514.0,9.1
2005.0,2005.0,Event of undetermined intent,Y10-Y34,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,45-54 years,45-54,Male,M,73.0,714846.0,10.2
2005.0,2005.0,Event of undetermined intent,Y10-Y34,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,55-64 years,55-64,Female,F,15.0,485334.0,Unreliable
2005.0,2005.0,Event of undetermined intent,Y10-Y34,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,55-64 years,55-64,Male,M,21.0,481922.0,4.4
