"Notes"	"Year"	"Year Code"	"HHS Region"	"HHS Region Code"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Renal failure"	"N17-N19"	"75-84 years"	"75-84"	"Female"	"F"	361	377008	95.8
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Renal failure"	"N17-N19"	"75-84 years"	"75-84"	"Male"	"M"	382	290863	131.3
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Renal failure"	"N17-N19"	"85+ years"	"85+"	"Female"	"F"	529	208329	253.9
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Renal failure"	"N17-N19"	"85+ years"	"85+"	"Male"	"M"	391	108946	358.9
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Urolithiasis"	"N20-N23"	"75-84 years"	"75-84"	"Female"	"F"	11	377008	Unreliable
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other disorders of kidney and ureter"	"N25-N28"	"55-64 years"	"55-64"	"Female"	"F"	10	950814	Unreliable
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other disorders of kidney and ureter"	"N25-N28"	"55-64 years"	"55-64"	"Male"	"M"	15	907245	Unreliable
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other disorders of kidney and ureter"	"N25-N28"	"65-74 years"	"65-74"	"Female"	"F"	14	680185	Unreliable
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other disorders of kidney and ureter"	"N25-N28"	"65-74 years"	"65-74"	"Male"	"M"	30	612695	4.9
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other disorders of kidney and ureter"	"N25-N28"	"75-84 years"	"75-84"	"Female"	"F"	40	377008	10.6
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other disorders of kidney and ureter"	"N25-N28"	"75-84 years"	"75-84"	"Male"	"M"	36	290863	12.4
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other disorders of kidney and ureter"	"N25-N28"	"85+ years"	"85+"	"Female"	"F"	36	208329	17.3
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other disorders of kidney and ureter"	"N25-N28"	"85+ years"	"85+"	"Male"	"M"	25	108946	22.9
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other diseases of urinary system"	"N30-N39"	"55-64 years"	"55-64"	"Female"	"F"	23	950814	2.4
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other diseases of urinary system"	"N30-N39"	"55-64 years"	"55-64"	"Male"	"M"	16	907245	Unreliable
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other diseases of urinary system"	"N30-N39"	"65-74 years"	"65-74"	"Female"	"F"	52	680185	7.6
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other diseases of urinary system"	"N30-N39"	"65-74 years"	"65-74"	"Male"	"M"	36	612695	5.9
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other diseases of urinary system"	"N30-N39"	"75-84 years"	"75-84"	"Female"	"F"	85	377008	22.5
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other diseases of urinary system"	"N30-N39"	"75-84 years"	"75-84"	"Male"	"M"	60	290863	20.6
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other diseases of urinary system"	"N30-N39"	"85+ years"	"85+"	"Female"	"F"	217	208329	104.2
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other diseases of urinary system"	"N30-N39"	"85+ years"	"85+"	"Male"	"M"	110	108946	101.0
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Diseases of male genital organs"	"N40-N50"	"75-84 years"	"75-84"	"Male"	"M"	10	290863	Unreliable
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Diseases of male genital organs"	"N40-N50"	"85+ years"	"85+"	"Male"	"M"	39	108946	35.8
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other obstetric conditions, not elsewhere classified"	"O95-O99"	"25-34 years"	"25-34"	"Female"	"F"	14	911794	Unreliable
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Newborn affected by maternal factors and by complications of pregnancy, labour and delivery"	"P00-P04"	"< 1 year"	"1"	"Female"	"F"	41	86328	47.5
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Newborn affected by maternal factors and by complications of pregnancy, labour and delivery"	"P00-P04"	"< 1 year"	"1"	"Male"	"M"	53	90546	58.5
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Disorders related to length of gestation and fetal growth"	"P05-P08"	"< 1 year"	"1"	"Female"	"F"	66	86328	76.5
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Disorders related to length of gestation and fetal growth"	"P05-P08"	"< 1 year"	"1"	"Male"	"M"	84	90546	92.8
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Respiratory and cardiovascular disorders specific to the perinatal period"	"P20-P29"	"< 1 year"	"1"	"Female"	"F"	43	86328	49.8
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Respiratory and cardiovascular disorders specific to the perinatal period"	"P20-P29"	"< 1 year"	"1"	"Male"	"M"	59	90546	65.2
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Infections specific to the perinatal period"	"P35-P39"	"< 1 year"	"1"	"Female"	"F"	14	86328	Unreliable
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Infections specific to the perinatal period"	"P35-P39"	"< 1 year"	"1"	"Male"	"M"	14	90546	Unreliable
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Haemorrhagic and haematological disorders of newborn"	"P50-P61"	"< 1 year"	"1"	"Male"	"M"	16	90546	Unreliable
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Digestive system disorders of newborn"	"P76-P78"	"< 1 year"	"1"	"Male"	"M"	13	90546	Unreliable
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other disorders originating in the perinatal period"	"P90-P96"	"< 1 year"	"1"	"Female"	"F"	11	86328	Unreliable
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Congenital malformations of the nervous system"	"Q00-Q07"	"< 1 year"	"1"	"Female"	"F"	15	86328	Unreliable
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Congenital malformations of the nervous system"	"Q00-Q07"	"< 1 year"	"1"	"Male"	"M"	17	90546	Unreliable
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Congenital malformations of the circulatory system"	"Q20-Q28"	"< 1 year"	"1"	"Female"	"F"	32	86328	37.1
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Congenital malformations of the circulatory system"	"Q20-Q28"	"< 1 year"	"1"	"Male"	"M"	46	90546	50.8
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Congenital malformations of the circulatory system"	"Q20-Q28"	"55-64 years"	"55-64"	"Male"	"M"	10	907245	Unreliable
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Congenital malformations of the respiratory system"	"Q30-Q34"	"< 1 year"	"1"	"Male"	"M"	10	90546	Unreliable
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Congenital malformations of the urinary system"	"Q60-Q64"	"< 1 year"	"1"	"Male"	"M"	15	90546	Unreliable
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Congenital malformations and deformations of the musculoskeletal system"	"Q65-Q79"	"< 1 year"	"1"	"Female"	"F"	12	86328	Unreliable
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Congenital malformations and deformations of the musculoskeletal system"	"Q65-Q79"	"< 1 year"	"1"	"Male"	"M"	16	90546	Unreliable
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other congenital malformations"	"Q80-Q89"	"< 1 year"	"1"	"Female"	"F"	13	86328	Unreliable
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other congenital malformations"	"Q80-Q89"	"< 1 year"	"1"	"Male"	"M"	12	90546	Unreliable
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Chromosomal abnormalities, not elsewhere classified"	"Q90-Q99"	"< 1 year"	"1"	"Female"	"F"	25	86328	29.0
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Chromosomal abnormalities, not elsewhere classified"	"Q90-Q99"	"< 1 year"	"1"	"Male"	"M"	17	90546	Unreliable
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Chromosomal abnormalities, not elsewhere classified"	"Q90-Q99"	"45-54 years"	"45-54"	"Male"	"M"	11	858540	Unreliable
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Chromosomal abnormalities, not elsewhere classified"	"Q90-Q99"	"55-64 years"	"55-64"	"Female"	"F"	22	950814	2.3
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Chromosomal abnormalities, not elsewhere classified"	"Q90-Q99"	"55-64 years"	"55-64"	"Male"	"M"	16	907245	Unreliable
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Symptoms and signs involving the circulatory and respiratory systems"	"R00-R09"	"55-64 years"	"55-64"	"Male"	"M"	13	907245	Unreliable
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Symptoms and signs involving the circulatory and respiratory systems"	"R00-R09"	"65-74 years"	"65-74"	"Female"	"F"	16	680185	Unreliable
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Symptoms and signs involving the circulatory and respiratory systems"	"R00-R09"	"65-74 years"	"65-74"	"Male"	"M"	12	612695	Unreliable
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Symptoms and signs involving the circulatory and respiratory systems"	"R00-R09"	"75-84 years"	"75-84"	"Female"	"F"	15	377008	Unreliable
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Symptoms and signs involving the circulatory and respiratory systems"	"R00-R09"	"75-84 years"	"75-84"	"Male"	"M"	20	290863	6.9
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Symptoms and signs involving the circulatory and respiratory systems"	"R00-R09"	"85+ years"	"85+"	"Female"	"F"	32	208329	15.4
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Symptoms and signs involving the digestive system and abdomen"	"R10-R19"	"85+ years"	"85+"	"Female"	"F"	14	208329	Unreliable
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"General symptoms and signs"	"R50-R68"	"35-44 years"	"35-44"	"Male"	"M"	11	853125	Unreliable
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"General symptoms and signs"	"R50-R68"	"55-64 years"	"55-64"	"Female"	"F"	18	950814	Unreliable
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"General symptoms and signs"	"R50-R68"	"55-64 years"	"55-64"	"Male"	"M"	23	907245	2.5
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"General symptoms and signs"	"R50-R68"	"65-74 years"	"65-74"	"Female"	"F"	22	680185	3.2
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"General symptoms and signs"	"R50-R68"	"65-74 years"	"65-74"	"Male"	"M"	39	612695	6.4
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"General symptoms and signs"	"R50-R68"	"75-84 years"	"75-84"	"Female"	"F"	58	377008	15.4
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"General symptoms and signs"	"R50-R68"	"75-84 years"	"75-84"	"Male"	"M"	40	290863	13.8
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"General symptoms and signs"	"R50-R68"	"85+ years"	"85+"	"Female"	"F"	311	208329	149.3
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"General symptoms and signs"	"R50-R68"	"85+ years"	"85+"	"Male"	"M"	110	108946	101.0
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"< 1 year"	"1"	"Female"	"F"	39	86328	45.2
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"< 1 year"	"1"	"Male"	"M"	71	90546	78.4
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"25-34 years"	"25-34"	"Male"	"M"	14	944014	Unreliable
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"35-44 years"	"35-44"	"Male"	"M"	19	853125	Unreliable
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"45-54 years"	"45-54"	"Female"	"F"	13	864941	Unreliable
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"45-54 years"	"45-54"	"Male"	"M"	23	858540	2.7
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"55-64 years"	"55-64"	"Female"	"F"	23	950814	2.4
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"55-64 years"	"55-64"	"Male"	"M"	37	907245	4.1
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"65-74 years"	"65-74"	"Female"	"F"	28	680185	4.1
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"65-74 years"	"65-74"	"Male"	"M"	32	612695	5.2
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"75-84 years"	"75-84"	"Female"	"F"	26	377008	6.9
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"75-84 years"	"75-84"	"Male"	"M"	40	290863	13.8
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"85+ years"	"85+"	"Female"	"F"	68	208329	32.6
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Ill-defined and unknown causes of mortality"	"R95-R99"	"85+ years"	"85+"	"Male"	"M"	48	108946	44.1
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Transport accidents"	"V01-V99"	"1-4 years"	"1-4"	"Male"	"M"	17	369882	Unreliable
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Transport accidents"	"V01-V99"	"5-14 years"	"5-14"	"Female"	"F"	23	902031	2.5
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Transport accidents"	"V01-V99"	"5-14 years"	"5-14"	"Male"	"M"	46	944386	4.9
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Transport accidents"	"V01-V99"	"15-24 years"	"15-24"	"Female"	"F"	123	939060	13.1
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Transport accidents"	"V01-V99"	"15-24 years"	"15-24"	"Male"	"M"	276	996814	27.7
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Transport accidents"	"V01-V99"	"25-34 years"	"25-34"	"Female"	"F"	105	911794	11.5
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Transport accidents"	"V01-V99"	"25-34 years"	"25-34"	"Male"	"M"	243	944014	25.7
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Transport accidents"	"V01-V99"	"35-44 years"	"35-44"	"Female"	"F"	74	841977	8.8
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Transport accidents"	"V01-V99"	"35-44 years"	"35-44"	"Male"	"M"	203	853125	23.8
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Transport accidents"	"V01-V99"	"45-54 years"	"45-54"	"Female"	"F"	67	864941	7.7
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Transport accidents"	"V01-V99"	"45-54 years"	"45-54"	"Male"	"M"	213	858540	24.8
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Transport accidents"	"V01-V99"	"55-64 years"	"55-64"	"Female"	"F"	83	950814	8.7
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Transport accidents"	"V01-V99"	"55-64 years"	"55-64"	"Male"	"M"	244	907245	26.9
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Transport accidents"	"V01-V99"	"65-74 years"	"65-74"	"Female"	"F"	70	680185	10.3
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Transport accidents"	"V01-V99"	"65-74 years"	"65-74"	"Male"	"M"	136	612695	22.2
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Transport accidents"	"V01-V99"	"75-84 years"	"75-84"	"Female"	"F"	69	377008	18.3
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Transport accidents"	"V01-V99"	"75-84 years"	"75-84"	"Male"	"M"	103	290863	35.4
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Transport accidents"	"V01-V99"	"85+ years"	"85+"	"Female"	"F"	26	208329	12.5
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Transport accidents"	"V01-V99"	"85+ years"	"85+"	"Male"	"M"	63	108946	57.8
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other external causes of accidental injury"	"W00-X59"	"< 1 year"	"1"	"Female"	"F"	45	86328	52.1
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other external causes of accidental injury"	"W00-X59"	"< 1 year"	"1"	"Male"	"M"	51	90546	56.3
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other external causes of accidental injury"	"W00-X59"	"1-4 years"	"1-4"	"Female"	"F"	10	352919	Unreliable
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other external causes of accidental injury"	"W00-X59"	"1-4 years"	"1-4"	"Male"	"M"	32	369882	8.7
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other external causes of accidental injury"	"W00-X59"	"5-14 years"	"5-14"	"Female"	"F"	10	902031	Unreliable
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other external causes of accidental injury"	"W00-X59"	"5-14 years"	"5-14"	"Male"	"M"	18	944386	Unreliable
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other external causes of accidental injury"	"W00-X59"	"15-24 years"	"15-24"	"Female"	"F"	68	939060	7.2
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other external causes of accidental injury"	"W00-X59"	"15-24 years"	"15-24"	"Male"	"M"	188	996814	18.9
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other external causes of accidental injury"	"W00-X59"	"25-34 years"	"25-34"	"Female"	"F"	164	911794	18.0
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other external causes of accidental injury"	"W00-X59"	"25-34 years"	"25-34"	"Male"	"M"	392	944014	41.5
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other external causes of accidental injury"	"W00-X59"	"35-44 years"	"35-44"	"Female"	"F"	197	841977	23.4
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other external causes of accidental injury"	"W00-X59"	"35-44 years"	"35-44"	"Male"	"M"	422	853125	49.5
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other external causes of accidental injury"	"W00-X59"	"45-54 years"	"45-54"	"Female"	"F"	224	864941	25.9
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other external causes of accidental injury"	"W00-X59"	"45-54 years"	"45-54"	"Male"	"M"	375	858540	43.7
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other external causes of accidental injury"	"W00-X59"	"55-64 years"	"55-64"	"Female"	"F"	213	950814	22.4
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other external causes of accidental injury"	"W00-X59"	"55-64 years"	"55-64"	"Male"	"M"	426	907245	47.0
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other external causes of accidental injury"	"W00-X59"	"65-74 years"	"65-74"	"Female"	"F"	176	680185	25.9
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other external causes of accidental injury"	"W00-X59"	"65-74 years"	"65-74"	"Male"	"M"	312	612695	50.9
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other external causes of accidental injury"	"W00-X59"	"75-84 years"	"75-84"	"Female"	"F"	362	377008	96.0
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other external causes of accidental injury"	"W00-X59"	"75-84 years"	"75-84"	"Male"	"M"	367	290863	126.2
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other external causes of accidental injury"	"W00-X59"	"85+ years"	"85+"	"Female"	"F"	840	208329	403.2
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Other external causes of accidental injury"	"W00-X59"	"85+ years"	"85+"	"Male"	"M"	519	108946	476.4
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Intentional self-harm"	"X60-X84"	"5-14 years"	"5-14"	"Male"	"M"	22	944386	2.3
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Intentional self-harm"	"X60-X84"	"15-24 years"	"15-24"	"Female"	"F"	74	939060	7.9
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Intentional self-harm"	"X60-X84"	"15-24 years"	"15-24"	"Male"	"M"	309	996814	31.0
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Intentional self-harm"	"X60-X84"	"25-34 years"	"25-34"	"Female"	"F"	78	911794	8.6
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Intentional self-harm"	"X60-X84"	"25-34 years"	"25-34"	"Male"	"M"	345	944014	36.5
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Intentional self-harm"	"X60-X84"	"35-44 years"	"35-44"	"Female"	"F"	72	841977	8.6
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Intentional self-harm"	"X60-X84"	"35-44 years"	"35-44"	"Male"	"M"	336	853125	39.4
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Intentional self-harm"	"X60-X84"	"45-54 years"	"45-54"	"Female"	"F"	103	864941	11.9
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Intentional self-harm"	"X60-X84"	"45-54 years"	"45-54"	"Male"	"M"	317	858540	36.9
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Intentional self-harm"	"X60-X84"	"55-64 years"	"55-64"	"Female"	"F"	90	950814	9.5
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Intentional self-harm"	"X60-X84"	"55-64 years"	"55-64"	"Male"	"M"	309	907245	34.1
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Intentional self-harm"	"X60-X84"	"65-74 years"	"65-74"	"Female"	"F"	47	680185	6.9
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Intentional self-harm"	"X60-X84"	"65-74 years"	"65-74"	"Male"	"M"	167	612695	27.3
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Intentional self-harm"	"X60-X84"	"75-84 years"	"75-84"	"Female"	"F"	17	377008	Unreliable
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Intentional self-harm"	"X60-X84"	"75-84 years"	"75-84"	"Male"	"M"	104	290863	35.8
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Intentional self-harm"	"X60-X84"	"85+ years"	"85+"	"Male"	"M"	50	108946	45.9
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Assault"	"X85-Y09"	"15-24 years"	"15-24"	"Female"	"F"	43	939060	4.6
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Assault"	"X85-Y09"	"15-24 years"	"15-24"	"Male"	"M"	194	996814	19.5
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Assault"	"X85-Y09"	"25-34 years"	"25-34"	"Female"	"F"	48	911794	5.3
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Assault"	"X85-Y09"	"25-34 years"	"25-34"	"Male"	"M"	252	944014	26.7
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Assault"	"X85-Y09"	"35-44 years"	"35-44"	"Female"	"F"	24	841977	2.9
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Assault"	"X85-Y09"	"35-44 years"	"35-44"	"Male"	"M"	149	853125	17.5
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Assault"	"X85-Y09"	"45-54 years"	"45-54"	"Female"	"F"	23	864941	2.7
	"2017"	"2017"	"HHS Region #7  IA, KS, MO, NE"	"HHS7"	"Assault"	"X85-Y09"	"45-54 years"	"45-54"	"Male"	"M"	85	858540	9.9
